Gene_A,Gene_B
PYCARD,SQSTM1
PYCR1,ARMC6
PYCR1,CEP162
PYCR1,COQ2
PYCR1,DEPDC1B
PYCR1,KIF14
PYCR1,KLHDC10
PYCR1,SYDE1
PYCR2,AHNAK2
PYCR2,ARHGEF15
PYCR2,CDC16
PYCR2,CEP162
PYCR2,DUSP14
PYCR2,FKBPL
PYCR2,MCC
PYCR2,MYO18A
PYCR2,MYO1F
PYCR2,NUDT5
PYCR2,PYCR1
PYCR2,RELA
PYCR2,SHC1
PYCR2,SKA1
PYCR2,SKA3
PYCR2,SYDE1
PYCR3,BABAM1
PYCR3,BAG4
PYCR3,CDKN2B
PYCR3,FXR1
PYCR3,FXR2
PYCR3,HOXA1
PYCR3,LBP
PYCR3,MTMR14
PYCR3,NTAQ1
PYCR3,PCMT1
PYCR3,PRMT6
PYCR3,PYCR1
PYCR3,PYCR2
PYCR3,SDCBP
PYCR3,TNS2
PYCR3,UBC
PYCR3,ULK2
PYGB,ARL6IP6
PYGB,CAND1
PYGB,CCNL2
PYGB,CYP1A1
PYGB,FSD1
PYGB,HSD17B3
PYGB,LIN37
PYGB,LRRK2
PYGB,MCM5
PYGB,NTF3
PYGB,PCNA
PYGB,PPP1R3B
PYGB,SIAH1
PYGB,STBD1
PYGB,TMEM185A
PYGB,UBC
PYGB,VIRMA
PYGB,ZFP41
PYGL,ANXA5
PYGL,BAG1
PYGL,BRD4
PYGL,C9J8M4
PYGL,DCAF4L2
PYGL,DUSP28
PYGL,EIF5B
PYGL,FKBP5
PYGL,HSD3B7
PYGL,IDH2
PYGL,MCM5
PYGL,NTF3
PYGL,OFD1
PYGL,PA2G4
PYGL,PYGB
PYGL,RPGRIP1L
PYGL,SCLT1
PYGL,SND1
PYGL,SNRPB2
PYGL,TRAP1
PYGL,UBC
PYGL,UBE2N
PYGL,USP19
PYGL,VIRMA
PYGL,ZFP41
PYGM,AGTPBP1
PYGM,ARID1B
PYGM,CDC42BPB
PYGM,CLASP2
PYGM,DEGS1
PYGM,FAM110A
PYGM,IGBP1
PYGM,INPP5K
PYGM,INTS4
PYGM,LMNA
PYGM,MAP3K3
PYGM,NIPSNAP2
PYGM,NTAQ1
PYGM,PACSIN3
PYGM,PDE4DIP
PYGM,POMP
PYGM,PPP1R3B
PYGM,PRKAB2
PYGM,PYGB
PYGM,PYGL
PYGM,SGCG
PYGM,SRP72
PYGM,TRAPPC2
PYGM,TRIM54
PYGM,TRIM55
PYGM,TTN
PYGM,WWP1
PYGO1,BCL9L
PYGO1,PRSS2
PYGO2,BCL9L
PYGO2,GRHPR
PYHIN1,CRYBG1
PYHIN1,DSG4
PYHIN1,HEPHL1
PYHIN1,LAS1L
PYHIN1,LRRC15
PYM1,AKAP1
PYM1,B2R9Y1
PYM1,B7Z2P9
PYM1,JUN
PYM1,NELFA
PYM1,PRNP
PYM1,RBM8A
Q08G24,MAP3K11
Q0KKI6,DKFZP686P15220
Q13746,IGSF21
Q14748,Q53FP9
Q15559,ZNRD1
Q16221,AARSD1
Q308M6,AARSD1
Q308M6,Q96BE0
Q53EV1,ZNF544
Q53FC7,AARSD1
Q53FC7,CHLR1
Q53FC7,DET1
Q53FC7,G7
Q53FC7,GTF2IRD2
Q53FC7,LRRC6
Q53FC7,PP10122
Q53FC7,PSKH2
Q53FC7,Q59FP4
Q53FC7,Q5C8S5
Q53FC7,Q8TA90
Q53FC7,Q9BZG7
Q53FC7,Q9HAV2
Q53FC7,ZNF215
Q53FP9,STARD9
Q53GY1,Q8WU02
Q53HE2,DDX24
Q59ED0,GET4
Q59ED0,HDAC11
Q59ED0,TTLL5
Q59EH3,FNBP1L
Q59EH3,MRPL20
Q59EM9,Q6ZUR8
Q59F66,MEPCE
Q59FJ7,AARSD1
Q59FJ7,Q96BE0
Q59FK4,PARK2
Q59FK4,Q5T189
Q59FM5,AARSD1
Q59FP4,AARSD1
Q59FP4,Q96BE0
Q59FQ0,Q5VVX3
Q59G26,AARSD1
Q59G26,FKBPL
Q59G26,Q96BE0
Q59GD5,ARPC1A
Q59GL9,AARSD1
Q59GL9,Q96BE0
Q59GZ0,NUDT18
Q59GZ0,Q9P078
Q59H13,FKBPL
Q59H91,ERLIN2
Q59HD9,DKFZP762B153
Q5C8S5,Q96BE0
Q5H970,Q5SQP8
Q5JQ65,Q5T6W5
Q5JSM0,PEX26
Q5JTR5,MRPL42
Q5JTR5,NIPSNAP3A
Q5JWY3,C14ORF1
Q5LJB2,PAAF1
Q5LJB2,PSMD13
Q5SPZ4,CDK5RAP2
Q5SRJ4,ATXN2
Q5SRJ4,SACS
Q5SV24,RAB5IF
Q5T189,F5GXI6
Q5T189,J3KS21
Q5T189,UPI0002590962
Q5T2B4,CMBL
Q5T2B4,ZER1
Q5T2K0,UBE2U
Q5T3S7,DKFZP762B153
Q5T3S7,MEX3B
Q5T5S3,DNMT3L
Q5T627,ULK2
Q5T6B4,Q9NYC6
Q5T7C6,C14ORF1
Q5T864,ANKEF1
Q5T864,ZNF226
Q5VVX3,HEXD
Q5VVX3,NDUFA4L2
Q5VX10,PRKD2
Q5VX10,ZNF512B
Q5VYA4,TNIK
Q5VYK5,Q9P1R8
Q6GMX0,S6B291
Q6PJG0,S6C4S0
Q6ZQQ5,DLG5
Q6ZQU3,GLMN
Q6ZRC8,Q9P1R8
Q6ZSR9,GTSE1
Q6ZTF9,DKFZP586M1622
Q6ZTP6,ENDOV
Q6ZUC8,Q9HAV2
Q7L8T7,APBB2
Q7Z3Y4,HEL-214
Q7Z3Y4,PCSK9
Q7Z3Y4,S6C4R2
Q7Z3Y4,S6C4S0
Q7Z511,FKBPL
Q7Z637,APBB2
Q7Z637,Q9Y649
Q7Z763,Q9NWP4
Q7Z783,KLK6
Q7Z783,MB21D2
Q86SX1,CHORDC1
Q86SX1,FKBPL
Q86SX1,UNC45B
Q86U29,Q96FS5
Q86U29,SARAF
Q86V28,BRK1
Q8IX85,COG8
Q8IZH9,OSBPL9
Q8N1H4,IVNS1ABP
Q8N291,C7ORF26
Q8N5Q5,Q96BE0
Q8N824,ATXN2
Q8N8C6,AARSD1
Q8NAK8,ATXN2
Q8NC57,Q96ID7
Q8TA90,AARSD1
Q8TA90,Q96BE0
Q8TCD0,S6B291
Q8TCD0,S6BAM6
Q8WYZ0,HGH1
Q969F3,MRPL20
Q96BE0,AARSD1
Q96BE0,DKFZP762F2011
Q96BE0,DNAJB12
Q96BE0,DNM3
Q96BE0,G7
Q96BE0,HYOU1
Q96BE0,KLHL1
Q96BE0,NAT10
Q96BE0,PIWIL1
Q96BE0,Q96K97
Q96BE0,Q9BZG7
Q96BE0,Q9HAV2
Q96BE0,RUVBL
Q96BE0,TUBB1
Q96BE0,TUBGCP3
Q96BE0,WSB2
Q96BE0,ZNF215
Q96BH6,MTF2
Q96E88,ATXN2
Q96FB2,TMEM242
Q96FS5,PANK4
Q96FT2,Q9C062
Q96K27,OLA1
Q96N83,UPI0002324566
Q9H7H1,PHLDA3
Q9P078,PCDHA4
QARS1,ACTC1
QARS1,AIMP1
QARS1,ANXA7
QARS1,C9JTL3
QARS1,CPNE3
QARS1,CTBP2
QARS1,DUSP11
QARS1,EDC3
QARS1,EFHC2
QARS1,FAM118B
QARS1,FOXB1
QARS1,H2AX
QARS1,HEL111
QARS1,HES7
QARS1,HTT
QARS1,IKBKE
QARS1,IKZF1
QARS1,JUN
QARS1,KCNE3
QARS1,KIF14
QARS1,MCCD1
QARS1,NOXA1
QARS1,PHLDA3
QARS1,PRC1
QARS1,PRRC2A
QARS1,Q6XYD2
QARS1,Q9P1I0
QARS1,SAV1
QARS1,SPDYE4
QARS1,SPRED2
QARS1,TADA2A
QARS1,TRIM27
QARS1,VIRMA
QARS1,XRCC3
QDPR,ANKRD13A
QDPR,IQCB1
QKI,APEX1
QKI,ATXN1
QKI,CARM1
QKI,CYP1A1
QKI,DEPP1
QKI,DUSP14
QKI,HCLS1
QKI,HNRNPH2
QKI,HNRNPK
QKI,HNRNPLL
QKI,HYPK
QKI,NABP1
QKI,OPTN
QKI,PCBP1
QKI,PCBP2
QKI,PCBP4
QKI,PRKAB2
QKI,PSMF1
QKI,PTBP2
QKI,Q5QPM4
QKI,Q5T6W5
QKI,Q5VYR6
QKI,RALY
QKI,RBM11
QKI,RBM14
QKI,RBMX
QKI,RBPMS
QKI,RNF138
QKI,SERF2
QKI,THAP1
QKI,TIAL1
QKI,UBC
QKI,USP30
QKI,WDR77
QKI,ZACN
QPCT,CMBL
QPCT,CUL4B
QPCT,DHRS4
QPCT,ELP3
QPCT,FRAS1
QPCT,KMT5C
QPCT,NUBP1
QPCT,STK38L
QPCT,UBQLN2
QPCTL,ANLN
QPCTL,ARHGAP26
QPCTL,ARHGAP42
QPCTL,ARHGEF1
QPCTL,ARHGEF10L
QPCTL,ARHGEF16
QPCTL,AURKB
QPCTL,C3ORF52
QPCTL,CAMK1D
QPCTL,CDKN2C
QPCTL,CHN2
QPCTL,CIT
QPCTL,DUSP6
QPCTL,FAM13B
QPCTL,KIF14
QPCTL,KIF20A
QPCTL,KIF23
QPCTL,OCRL
QPCTL,OLFM4
QPCTL,PEX19
QPCTL,POLR1E
QPCTL,PRC1
QPCTL,PREX1
QPCTL,PRKAB1
QPCTL,TTMP
QPRT,ACTR6
QPRT,ADAMTSL4
QPRT,ADNP
QPRT,ARID1B
QPRT,BCOR
QPRT,CRY1
QPRT,CRY2
QPRT,DMAP1
QPRT,EIF4G2
QPRT,EIF4G3
QPRT,GIT2
QPRT,HDAC3
QPRT,IRF2BP1
QPRT,KRT40
QPRT,KRTAP1-1
QPRT,KRTAP10-3
QPRT,KRTAP10-8
QPRT,KRTAP4-12
QPRT,MIA3
QPRT,NBPF19
QPRT,NCOR1
QPRT,NLGN3
QPRT,NOTCH2NLA
QPRT,PATL1
QPRT,PER1
QPRT,PIK3C2A
QPRT,PRRC2C
QPRT,Q5JSM0
QPRT,RAVER2
QPRT,SATB1
QPRT,SATB2
QPRT,SCAF4
QPRT,SEH1L
QPRT,SF3A1
QPRT,SF3A2
QPRT,SF3A3
QPRT,SMARCD2
QPRT,SRCAP
QPRT,SUFU
QPRT,TBL1XR1
QPRT,TLE1
QPRT,TLE3
QPRT,TLE4
QPRT,TRIM24
QPRT,TRIM33
QPRT,VPS72
QPRT,ZMYM6
QRICH1,ATF7IP
QRICH1,C15ORF65
QRICH1,FAM166B
QRICH1,FLJ13057
QRICH1,IMMP1L
QRICH1,IMMP2L
QRICH1,PIERCE2
QRICH1,RFPL4B
QRICH1,WRAP73
QSER1,FBXO31
QSOX1,GLT8D2
QSOX1,HLA-DPA1
QSOX1,LYPD3
QSOX1,SHANK3
QSOX2,CPVL
QSOX2,IMPACT
QTRT1,NDUFA4L2
QTRT1,PLS1
QTRT1,THUMPD1
R3HCC1L,CCDC103
R3HCC1L,CEP19
R3HCC1L,FAM187A
R3HCC1L,LRRIQ3
R3HCC1L,MKS1
R3HCC1L,POC1A
R3HCC1L,SARS1
R3HDM1,VPS50
R3HDM2,CYSRT1
R3HDM2,INCA1
R3HDM2,KRTAP1-1
R3HDM2,KRTAP1-3
R3HDM2,KRTAP10-3
R3HDM2,KRTAP10-7
R3HDM2,KRTAP12-3
R3HDM2,KRTAP13-3
R3HDM2,KRTAP3-2
R3HDM2,KRTAP4-12
R3HDM2,MEI4
R3HDM2,NBPF19
R3HDM2,NOTCH2NLA
R3HDM2,NOTCH2NLC
RAB10,ANLN
RAB10,AP1S1
RAB10,APP
RAB10,CIT
RAB10,DOK2
RAB10,ENOPH1
RAB10,EPB41
RAB10,GDI1
RAB10,JUN
RAB10,KIF20A
RAB10,KIF23
RAB10,LRRK2
RAB10,MFSD1
RAB10,MICAL1
RAB10,MICALCL
RAB10,MTMR14
RAB10,MTNR1A
RAB10,OPTN
RAB10,PPBP
RAB10,RAB8A
RAB10,RABIF
RAB10,RILPL1
RAB10,RILPL2
RAB10,SBBI23
RAB10,SEPTIN9
RAB10,TCTN2
RAB10,TRAF6
RAB10,TTC30B
RAB10,UBC
RAB10,VIRMA
RAB11A,ASCL4
RAB11A,ATP6AP2
RAB11A,CHML
RAB11A,CLTC
RAB11A,EHD1
RAB11A,EVI5L
RAB11A,FN1
RAB11A,FTSJ1
RAB11A,GRB2
RAB11A,GTPBP2
RAB11A,IKBKE
RAB11A,IKBKG
RAB11A,ITGB3BP
RAB11A,JAK3
RAB11A,KAT2B
RAB11A,KIDINS220
RAB11A,KLF15
RAB11A,ME2
RAB11A,MYO5A
RAB11A,MYO5B
RAB11A,OPTN
RAB11A,PHB
RAB11A,PHB2
RAB11A,PI4KB
RAB11A,PIK3R3
RAB11A,PTGIR
RAB11A,RAB11FIP1
RAB11A,RAB11FIP2
RAB11A,RAB11FIP4
RAB11A,RAB11FIP5
RAB11A,RAB3IL1
RAB11A,RAB3IP
RAB11A,RCHY1
RAB11A,SH3BP5
RAB11A,SOAT1
RAB11A,TDP2
RAB11A,TMEM43
RAB11A,TNKS1BP1
RAB11A,TRAF6
RAB11A,VHL
RAB11A,VIRMA
RAB11A,WDR44
RAB11A,XPO5
RAB11A,YWHAG
RAB11A,ZNF232
RAB11B,CALHM4
RAB11B,CHML
RAB11B,CNTRL
RAB11B,DSG4
RAB11B,FAM217B
RAB11B,HEPHL1
RAB11B,LRRC15
RAB11B,LYG2
RAB11B,PROCR
RAB11B,TMEM17
RAB11B,VSIG8
RAB11FIP1,BAIAP2
RAB11FIP1,BRD3
RAB11FIP1,CEP43
RAB11FIP1,CTBP2
RAB11FIP1,FAM217B
RAB11FIP1,IKBKG
RAB11FIP1,J3KQP6
RAB11FIP1,JUN
RAB11FIP1,RAB11B
RAB11FIP1,RAB4A
RAB11FIP1,RELT
RAB11FIP1,TCTE1
RAB11FIP1,VIRMA
RAB11FIP1,YWHAB
RAB11FIP2,AK1
RAB11FIP2,ATP6AP2
RAB11FIP2,BAIAP2
RAB11FIP2,CBY1
RAB11FIP2,CGN
RAB11FIP2,CLCN2
RAB11FIP2,DENND1A
RAB11FIP2,EHD1
RAB11FIP2,FAM90A1
RAB11FIP2,FBXO17
RAB11FIP2,GJB2
RAB11FIP2,HSF2BP
RAB11FIP2,INPP5E
RAB11FIP2,ITSN1
RAB11FIP2,J3KQP6
RAB11FIP2,JAK3
RAB11FIP2,KANK2
RAB11FIP2,KCTD3
RAB11FIP2,KIF13B
RAB11FIP2,KIF21A
RAB11FIP2,KIF7
RAB11FIP2,KLC1
RAB11FIP2,KSR1
RAB11FIP2,LRFN1
RAB11FIP2,MAST3
RAB11FIP2,MYO5B
RAB11FIP2,PPM1H
RAB11FIP2,RAB11B
RAB11FIP2,RAB25
RAB11FIP2,RTKN
RAB11FIP2,SH3PXD2A
RAB11FIP2,SRGAP2
RAB11FIP2,YWHAB
RAB11FIP2,YWHAE
RAB11FIP2,YWHAG
RAB11FIP2,YWHAH
RAB11FIP2,YWHAZ
RAB11FIP2,ZBTB21
RAB11FIP3,ARF4
RAB11FIP3,ARF5
RAB11FIP3,ARF6
RAB11FIP3,PI4KB
RAB11FIP3,RAB11A
RAB11FIP3,RAB11B
RAB11FIP3,RAB25
RAB11FIP3,RAB3IP
RAB11FIP5,BRD3
RAB11FIP5,J3KQP6
RAB11FIP5,PPP2R2A
RAB11FIP5,RAB11B
RAB11FIP5,SGF29
RAB11FIP5,TMEM17
RAB11FIP5,VIRMA
RAB13,ANLN
RAB13,F3
RAB13,GDI1
RAB13,PDE6D
RAB13,SRPRB
RAB13,TGOLN2
RAB13,VSIG4
RAB14,ACTL6A
RAB14,ANLN
RAB14,ATL3
RAB14,ATP6AP2
RAB14,DGUOK
RAB14,DSTYK
RAB14,DUSP6
RAB14,FAM71C
RAB14,GARIN6
RAB14,GBA
RAB14,GDI1
RAB14,HAX1
RAB14,HLA-B
RAB14,IKBKE
RAB14,IQCB1
RAB14,KIF14
RAB14,KIF20A
RAB14,OCRL
RAB14,OPTN
RAB14,RAB11FIP1
RAB14,RAB11FIP5
RAB14,RAB4B
RAB14,RUFY1
RAB14,SH3BP5L
RAB14,SLC25A41
RAB14,SLC33A1
RAB14,TGOLN2
RAB14,UBC
RAB14,VHL
RAB14,VIRMA
RAB17,ACVR1
RAB17,BOLA3
RAB17,C11ORF49
RAB17,CHM
RAB17,CHML
RAB17,CHMP6
RAB17,CSTPP1
RAB17,FAM9B
RAB17,GEMIN6
RAB17,MAGEA1
RAB17,MOCS1
RAB17,NUDT3
RAB17,RABGGTB
RAB18,ARL13B
RAB18,CENPJ
RAB18,CNTROB
RAB18,EGFR
RAB18,ELOVL4
RAB18,HEPACAM2
RAB18,HSD11B1
RAB18,ICAM2
RAB18,PDE6D
RAB18,PTGER3
RAB18,SLAMF1
RAB18,SRPRB
RAB18,TAX1BP1
RAB18,TGOLN2
RAB18,TNF
RAB18,TOM1L1
RAB18,UBC
RAB18,VSIG4
RAB19,KRTAP10-8
RAB19,LSM11
RAB19,RABIF
RAB1A,ADCK1
RAB1A,ANLN
RAB1A,ATG2A
RAB1A,ATL3
RAB1A,ATXN7L1
RAB1A,CAPNS1
RAB1A,CAPZA2
RAB1A,CHM
RAB1A,CHML
RAB1A,CIT
RAB1A,DBN1
RAB1A,GABARAPL1
RAB1A,GDI1
RAB1A,GOLGA2
RAB1A,GTSE1
RAB1A,IQCB1
RAB1A,JUN
RAB1A,KIF14
RAB1A,KIF23
RAB1A,LIMA1
RAB1A,MTOR
RAB1A,PRC1
RAB1A,Q59ED0
RAB1A,RAB1B
RAB1A,RAB8A
RAB1A,RABIF
RAB1A,RFK
RAB1A,RPTOR
RAB1A,RUSC2
RAB1A,SLC16A8
RAB1A,SYT5
RAB1A,TCTN2
RAB1A,TCTN3
RAB1A,VIRMA
RAB1A,ZNF593
RAB1B,BZW2
RAB1B,CHM
RAB1B,CHML
RAB1B,GDI1
RAB1B,HLA-B
RAB1B,KIF14
RAB1B,MICALCL
RAB1B,PRC1
RAB1B,RAB33B
RAB1B,RAB8B
RAB1B,RABIF
RAB1B,RNF26
RAB1B,RUSC2
RAB1B,TOMM40L
RAB21,ANLN
RAB21,GBA
RAB21,HLA-B
RAB21,IKBKE
RAB21,MACF1
RAB21,MCC
RAB21,RABGEF1
RAB21,UBC
RAB21,VIRMA
RAB21,VSIG2
RAB22A,ALS2CL
RAB22A,APPL2
RAB22A,RAB31
RAB22A,RBSN
RAB25,ACVR1
RAB25,BMPR1B
RAB25,D2HGDH
RAB25,KPTN
RAB25,MYO5B
RAB25,PKIG
RAB25,RAB11B
RAB25,RAB11FIP5
RAB25,SH3BP5L
RAB25,SMAD4
RAB27A,C14ORF1
RAB27A,CEP126
RAB27A,COPS6
RAB27A,EEF1A1
RAB27A,ERG28
RAB27A,GDF9
RAB27A,LRIF1
RAB27A,MLPH
RAB27A,MYO5A
RAB27A,MYRIP
RAB27A,Q5SSD1
RAB27A,Q9P078
RAB27A,RBM48
RAB27A,RIF1
RAB27A,RPH3A
RAB27A,RPH3AL
RAB27A,SYTL1
RAB27A,SYTL2
RAB27A,SYTL3
RAB27A,SYTL4
RAB27A,SYTL5
RAB27A,UBC
RAB27A,UNC13D
RAB27A,ZBTB16
RAB27B,DHPS
RAB27B,GORASP2
RAB27B,MLPH
RAB27B,MYRIP
RAB27B,RPH3A
RAB27B,RPH3AL
RAB27B,SYTL4
RAB27B,SYTL5
RAB28,ACSF3
RAB28,CCDC144A
RAB28,CTSV
RAB28,HSF1
RAB28,KIF7
RAB28,PLEKHF2
RAB29,BEND7
RAB29,C11ORF49
RAB29,CSTPP1
RAB29,LDOC1
RAB29,LRRK2
RAB29,LSM7
RAB29,REL
RAB29,TRIM27
RAB2A,AKAP12
RAB2A,ANLN
RAB2A,ASS1
RAB2A,ATF6B
RAB2A,ATP6V0D1
RAB2A,ATP6V1B2
RAB2A,B4E2V5
RAB2A,BLZF1
RAB2A,CAVIN1
RAB2A,CCDC125
RAB2A,CEP290
RAB2A,CEP43
RAB2A,CEP97
RAB2A,CFL2
RAB2A,CHMP2A
RAB2A,CNTRL
RAB2A,CNTROB
RAB2A,COX6C
RAB2A,DCTN1
RAB2A,DNAAF2
RAB2A,DOCK6
RAB2A,EPB41
RAB2A,FAM114A1
RAB2A,FAM71A
RAB2A,FAM71C
RAB2A,FAM71F2
RAB2A,FBF1
RAB2A,FLOT1
RAB2A,FLOT2
RAB2A,FRMD1
RAB2A,GARIN1A
RAB2A,GARIN4
RAB2A,GARIN6
RAB2A,GOLGA2
RAB2A,HAX1
RAB2A,HES6
RAB2A,HLA-B
RAB2A,HOXB5
RAB2A,KIF14
RAB2A,MAPKAPK3
RAB2A,MCC
RAB2A,NIN
RAB2A,OFD1
RAB2A,PHB
RAB2A,PHB2
RAB2A,PMAIP1
RAB2A,POC5
RAB2A,PUF60
RAB2A,RGS2
RAB2A,RNF26
RAB2A,SCLT1
RAB2A,SLC25A41
RAB2A,SOAT1
RAB2A,SPICE1
RAB2A,STAMBPL1
RAB2A,STOM
RAB2A,TMEM109
RAB2A,TMEM17
RAB2A,TMEM185A
RAB2A,TMEM67
RAB2A,TMEM70
RAB2A,TRIM7
RAB2A,UBC
RAB2A,VDAC1
RAB2A,VHL
RAB2A,VIRMA
RAB2B,ADAMTSL4
RAB2B,CASP6
RAB2B,CRK
RAB2B,FAM114A1
RAB2B,FAM71A
RAB2B,FAM71C
RAB2B,FAM71F2
RAB2B,GARIN1A
RAB2B,GARIN4
RAB2B,GARIN6
RAB2B,GOLGA2
RAB2B,GRIN2C
RAB2B,GSN
RAB2B,LAMP2
RAB2B,RAN
RAB2B,SMAD1
RAB2B,SMAD4
RAB2B,STAMBPL1
RAB2B,TBX19
RAB2B,TXNDC11
RAB2B,UBQLN1
RAB2B,VRTN
RAB30,EIF5A2
RAB31,ALS2CL
RAB31,CALR
RAB31,CHM
RAB31,CHML
RAB31,DLST
RAB31,GDI1
RAB31,NEK7
RAB31,TCTN2
RAB31,TCTN3
RAB31,TRIM4
RAB32,ABCA2
RAB32,ANLN
RAB32,CHM
RAB32,CHML
RAB32,DDIT4L
RAB32,DOCK6
RAB32,FUBP1
RAB32,KIF14
RAB32,LRMDA
RAB32,LRRK2
RAB32,PHF20L1
RAB32,PPP3R2
RAB32,RAB38
RAB32,RUFY2
RAB32,SHROOM3
RAB32,SPICE1
RAB33A,RUFY2
RAB33A,SIAH1
RAB33B,ACVR1
RAB33B,RUFY2
RAB35,ACAP2
RAB35,AMOT
RAB35,C15ORF48
RAB35,CAV2
RAB35,CBR3
RAB35,CEP97
RAB35,CNTRL
RAB35,CNTROB
RAB35,DCTN1
RAB35,DENND1A
RAB35,DENND1B
RAB35,GDI1
RAB35,GNPAT
RAB35,HTT
RAB35,IDH3B
RAB35,IQCB1
RAB35,JPH3
RAB35,KIF14
RAB35,LATS1
RAB35,MAIP1
RAB35,NMES1
RAB35,NPHP1
RAB35,PTPRS
RAB35,RUSC2
RAB35,SPICE1
RAB35,UBC
RAB35,VHL
RAB35,WDCP
RAB36,HSF2BP
RAB37,EWSR1
RAB39B,ART3
RAB39B,GOLGA2
RAB39B,RUFY1
RAB39B,VPS26C
RAB39B,ZDHHC17
RAB3A,A2M
RAB3A,AP1M2
RAB3A,APP
RAB3A,CHM
RAB3A,CHML
RAB3A,DGUOK
RAB3A,DNAAF2
RAB3A,ECSIT
RAB3A,EGFR
RAB3A,IBA57
RAB3A,KRTAP10-8
RAB3A,MAST1
RAB3A,MOCOS
RAB3A,RAB33B
RAB3A,RAB3B
RAB3A,RAB3IL1
RAB3A,RAB3IP
RAB3A,RABGGTA
RAB3A,RABGGTB
RAB3A,RABIF
RAB3A,RANGRF
RAB3A,RIMS1
RAB3A,RNF32
RAB3A,SNCA
RAB3A,TGOLN2
RAB3A,VRTN
RAB3A,VWA5B2
RAB3A,WDR45B
RAB3B,ACVR1
RAB3B,CNDP1
RAB3B,RABIF
RAB3B,TGOLN2
RAB3C,CALR
RAB3C,DLST
RAB3C,NEK7
RAB3C,RABIF
RAB3D,ANLN
RAB3D,AP1M2
RAB3D,CEP55
RAB3D,CYP2C9
RAB3D,KIF14
RAB3D,KIF23
RAB3D,MAST1
RAB3D,RAB3IP
RAB3D,RABIF
RAB3D,RNF32
RAB3D,VRTN
RAB3IL1,AMOTL1
RAB3IL1,ATG4C
RAB3IL1,C14ORF119
RAB3IL1,C2ORF68
RAB3IL1,CCDC102A
RAB3IL1,CCDC57
RAB3IL1,CYSRT1
RAB3IL1,EIF1AX
RAB3IL1,J3KQP6
RAB3IL1,KRT40
RAB3IL1,KRTAP6-3
RAB3IL1,MB21D2
RAB3IL1,NBPF19
RAB3IL1,NOTCH2NLA
RAB3IL1,NOTCH2NLC
RAB3IL1,NUDT18
RAB3IL1,PDLIM7
RAB3IL1,PPFIA3
RAB3IL1,RAB8A
RAB3IL1,SATB2
RAB3IL1,TIGD7
RAB3IL1,TMEM102
RAB3IL1,TRAPPC1
RAB3IL1,TRAPPC2L
RAB3IL1,TRAPPC4
RAB3IL1,TRAPPC9
RAB3IP,AFDN
RAB3IP,AGAP1
RAB3IP,AKT1S1
RAB3IP,ANKRD34A
RAB3IP,BAG6
RAB3IP,BAIAP2
RAB3IP,BANP
RAB3IP,BBS1
RAB3IP,CCDC146
RAB3IP,CCDC196
RAB3IP,CCNYL1
RAB3IP,CEP170
RAB3IP,CEP43
RAB3IP,DCAF7
RAB3IP,DCLK1
RAB3IP,DEPDC1B
RAB3IP,DMWD
RAB3IP,DNAJB13
RAB3IP,EDC3
RAB3IP,EIF4E2
RAB3IP,FAM110B
RAB3IP,FAM124A
RAB3IP,ICAM5
RAB3IP,JPH3
RAB3IP,KIAA0930
RAB3IP,KLF11
RAB3IP,KRT40
RAB3IP,LIMA1
RAB3IP,LMO7
RAB3IP,MAGI1
RAB3IP,MAP3K2
RAB3IP,MB21D2
RAB3IP,MED4
RAB3IP,MELK
RAB3IP,NDUFV2
RAB3IP,NUMBL
RAB3IP,PAK4
RAB3IP,PCMT1
RAB3IP,PDLIM7
RAB3IP,PDZD11
RAB3IP,PEG10
RAB3IP,PFKFB2
RAB3IP,PHLDB2
RAB3IP,PI4KB
RAB3IP,RAB3IL1
RAB3IP,RAB8A
RAB3IP,REEP4
RAB3IP,RUFY1
RAB3IP,SFN
RAB3IP,SH3BP4
RAB3IP,SIPA1L1
RAB3IP,SPRED1
RAB3IP,SRGAP2
RAB3IP,SRSF12
RAB3IP,SSX2
RAB3IP,SSX2B
RAB3IP,SUV39H2
RAB3IP,SYDE1
RAB3IP,TBC1D21
RAB3IP,TEPSIN
RAB3IP,TMEM102
RAB3IP,TOR1A
RAB3IP,TRAPPC1
RAB3IP,TRAPPC10
RAB3IP,TRAPPC2L
RAB3IP,TRAPPC3
RAB3IP,TRAPPC4
RAB3IP,TRAPPC9
RAB3IP,TXNDC5
RAB3IP,USP21
RAB3IP,USP8
RAB3IP,ZC3H3
RAB40A,ISCA1
RAB40A,PSME3IP1
RAB40AL,ISCA1
RAB40AL,LRRC15
RAB40AL,PSME3IP1
RAB40AL,RAB40A
RAB40AL,VSIG8
RAB40B,CUL5
RAB40B,DCAF17
RAB40B,EFEMP2
RAB40B,ELOC
RAB40B,FHIT
RAB40B,FHL3
RAB40B,ISCA1
RAB40B,RAB40AL
RAB40B,RAB40C
RAB40B,WFDC1
RAB41,PLEKHF2
RAB41,REL
RAB41,TCF4
RAB4A,CD2AP
RAB4A,DKFZP564M2422
RAB4A,FAM71C
RAB4A,GARIN6
RAB4A,GDI1
RAB4A,IDH3A
RAB4A,KCTD7
RAB4A,NDRG1
RAB4A,PTTG1IP
RAB4A,RABEP2
RAB4A,RUFY1
RAB4A,SRA1
RAB4A,VPS52
RAB4A,ZNF830
RAB4B,ARHGAP39
RAB4B,BOLA2
RAB4B,BOLA2B
